,id,dateAdded,name,brand,primaryCategories,manufacturer,reviews.date,reviewssentiment,reviews.numHelpful,stars,text,reviews.username,predicted
75,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-22T00:00:00.000Z,True,0,5,"Amazing how much stuff this can do everything from a alarm clock to listening to music,asking questions and controlling devices .the sound front the speakers is really great.",Bampi,5.0
76,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-30T00:00:00.000Z,True,0,5,Love this product easy to use and it does so much ch,Albert,5.0
77,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-19T00:00:00.000Z,True,0,5,"purchased the show after I picked up the ECHO PLUS, 2 DOT'S & a TAP! This smart home system is addictive and I will be adding more soon!",Mike57,5.0
78,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-05T00:00:00.000Z,True,0,5,Does what it is advertise for and more. Had fun setting it up and amazed on what it can do. I even use it for security.,Pete,5.0
79,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-28T00:00:00.000Z,True,0,5,"Love the ability to video chat with grand kids, Enjoying the music everyday.",gramma,5.0
80,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-08-15T16:06:03.000Z,True,0,5,Its an awesome item. Me and the kids love it.,MomfromTexas,5.0
81,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-22T00:00:00.000Z,True,0,5,Great product. Use it in the kitchen and can see who is at the front door with it being connected to my ring doorbell.,Michael,5.0
82,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-12T00:00:00.000Z,True,0,4,Recently divorced I bought 2 of these tonserve as homebase for me and my 8 year old. It has helped him to know there is one spot in both our houses he can reach me by simply saying drop on daddy,Cameraguy,5.0
83,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-20T00:00:00.000Z,True,0,5,My wife purchased this for me at Christmas. Was very surprised because she said she did not want a device like this in the house. I think she is enjoying it more than me. Easy to link with nest thermostat and smart plugs. Even figured out how to operate older garage door with it. If I can only figure a way for it to bring me a beer now.,BowHunter,5.0
84,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-12T00:00:00.000Z,True,0,4,We really are enjoying asking Alexa questions and she is connected to our Sonos system playing music around the house. She doesn’t always understand me. Not sure if it is her or me.,Kimber,5.0
85,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-06-29T00:00:00.000Z,False,35,3,"I loved this thing until it was time to go to bed. Although it dims, the lowest setting is still very bright--like sleeping with a flashlight in your face. I hope they make fixes that will allow the screen to dim more. Also, not crazy about having a camera connected to the Internet on my nightstand. If you cover it up, the motion sensor then won't work. The sound is OK--not quite as good as the non-screen Echo--maybe because it's not omni-directional like the regular Echo. My enthusiasm for this device has subsided quite a bit because of these issues.",WMKnox,3.0
86,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-04T00:00:00.000Z,True,0,5,Got one for my mom in order to video chat with her. Works awesome.,TribeFan,5.0
87,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-02-03T00:00:00.000Z,True,0,5,"Such an easy set up. My family and I use it for so many things. Wake up in the morning, the morning commute traffic report. Recipes, facts, phone calls and of course music! Since I got it and have had friends and family over, they have gone out to buy it as well. Excellent purchase. Well worth the money!",frank,5.0
88,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-09-14T16:17:17.000Z,True,0,5,"Second purchase of Echo Show. Love the device and all of it's features. Used primarily for communication with my 90 yo mother. I drop in, there's nothing for her to do but talk and smile :) I use the Alexa app on my phone with mom (which works very well and still use when mobile) but I got this one for ease at home.",Tom,5.0
89,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-04T19:17:47.000Z,True,0,5,"Amazing. I seriously didn't know what I was missing until I got the Amazon Show. While I have Alex Echo (and love this), having a screen that can connect to other smart home devices is amazing. I love the jokes, random questions I can ask or telling me the weather. Its essential in our house now.",NJS,5.0
90,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-04-18T00:00:00.000Z,True,0,5,"The best part about the echo is that you can actually use it to watch videos, the security cameras connected to your house, listen to music and watch the baby sleep. I love my Echo Show.",Pete,5.0
